"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description"
"ENSMLUG00000005021",26.9358717765299,1.17052356469169,0.279549719170924,4.18717489025985,2.82448182458574e-05,0.000190442219742512,"ESRRG","estrogen related receptor gamma [Source:HGNC Symbol;Acc:HGNC:3474]"
"ENSMLUG00000005025",932.612656296248,2.05961395092502,0.402225335929114,5.12054753131711,3.0464981560094e-07,3.44556103893459e-06,"CCDC86","coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:HGNC:28359]"
"ENSMLUG00000005026",55.9970290539007,-1.47548486930646,0.226604261455174,-6.5112847385632,7.45107489698714e-11,2.01874254359142e-09,"THNSL2","threonine synthase like 2 [Source:HGNC Symbol;Acc:HGNC:25602]"
"ENSMLUG00000005036",908.54438717091,1.24219793675064,0.392872223038321,3.16183701444699,0.00156777286637083,0.00593222157963601,"HSPBP1","HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]"
"ENSMLUG00000005048",16298.2853465263,1.34708271326915,0.12283819093214,10.9663183985942,5.54859023963606e-28,4.35955999004817e-25,"ATP1A1","ATPase Na+/K+ transporting subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:799]"
"ENSMLUG00000005051",23.9705858311816,-1.29954322155689,0.3844089245647,-3.38062708358938,0.000723206228398446,0.00308129683978247,"KCNJ8","potassium inwardly rectifying channel subfamily J member 8 [Source:HGNC Symbol;Acc:HGNC:6269]"
"ENSMLUG00000005061",5672.63419714024,1.97941760766719,0.208978651394066,9.47186516164583,2.74890716357829e-21,5.73705515373676e-19,"MYBBP1A","MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]"
"ENSMLUG00000005062",6.0840341831147,-1.7740115225349,0.518715414630195,-3.42000926230356,0.000626190035983992,0.00272177686646215,"ONECUT2","one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]"
"ENSMLUG00000005076",41.943131018228,-1.79805626104504,0.318445713684918,-5.64635095959907,1.63889113749777e-08,2.59984191491185e-07,"CADPS2","calcium dependent secretion activator 2 [Source:HGNC Symbol;Acc:HGNC:16018]"
"ENSMLUG00000005078",137.621330749039,-1.356100820068,0.281517458386992,-4.81711090970356,1.4565173787283e-06,1.39360334009125e-05,"",""
"ENSMLUG00000005096",23.0716458044107,-5.19803471742092,0.81007798219473,-6.416709047366,1.39251691179541e-10,3.51603939335563e-09,"ASIC1","acid sensing ion channel subunit 1 [Source:HGNC Symbol;Acc:HGNC:100]"
"ENSMLUG00000005121",372.052883144415,1.45317789020448,0.352432663321487,4.12327812214982,3.73518245343065e-05,0.000241836316192308,"MRPS24","mitochondrial ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:14510]"
"ENSMLUG00000005129",39.0936643592246,1.17553425364809,0.340211417965379,3.45530511785383,0.000549670397847524,0.00243514013401306,"",""
"ENSMLUG00000005160",328.860644284859,1.31147992068838,0.468293329942069,2.80055221126172,0.00510152541321176,0.015913375745976,"NOXRED1","NADP dependent oxidoreductase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20487]"
"ENSMLUG00000005165",171.587394378021,-1.99951615395687,0.467106858232065,-4.28063968387182,1.86356873551869e-05,0.000132191649497202,"KLHL24","kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]"
"ENSMLUG00000005168",132.721930920431,1.24422682503717,0.359782692607205,3.45827314821828,0.00054364989403245,0.00241407301681896,"",""
"ENSMLUG00000005171",8.58046961512576,-2.20910280829873,0.545035096855383,-4.05313863463895,5.05350347183155e-05,0.000315124397167386,"TPPP3","tubulin polymerization promoting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:24162]"
"ENSMLUG00000005174",12.0290287659011,-3.20829616338477,0.64559386144481,-4.96952705870646,6.71164045715332e-07,6.96020043371094e-06,"ZDHHC1","zinc finger DHHC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17916]"
"ENSMLUG00000005202",85.1828752544763,-1.77062171137267,0.26098442686001,-6.78439603724868,1.16573143860905e-11,3.68973337097183e-10,"CCDC158","coiled-coil domain containing 158 [Source:HGNC Symbol;Acc:HGNC:26374]"
"ENSMLUG00000005262",420.293995296731,-4.43314801232086,0.607089458885941,-7.30229778730806,2.82894286396681e-13,1.28088779098321e-11,"ANK1","ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]"
"ENSMLUG00000005282",6.12599937633525,2.08856059892206,0.566955826073652,3.68381539243719,0.00022976867539947,0.00115724743488338,"KNDC1","kinase non-catalytic C-lobe domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29374]"
"ENSMLUG00000005283",58.5507265532732,-1.32353559265289,0.191068276680624,-6.92702951869513,4.29768934248476e-12,1.52670841881832e-10,"ZBTB46","zinc finger and BTB domain containing 46 [Source:NCBI gene;Acc:102434885]"
"ENSMLUG00000005297",64.8275824718855,-2.86820609570341,0.642999724131447,-4.46066458205364,8.17058836176044e-06,6.40085329900494e-05,"",""
"ENSMLUG00000005301",20.7420858909279,-1.67870585832444,0.311310582915156,-5.39238288208772,6.95294168528815e-08,9.42847127821257e-07,"SPTBN4","spectrin beta, non-erythrocytic 4 [Source:HGNC Symbol;Acc:HGNC:14896]"
"ENSMLUG00000005324",37.0136554643291,1.11902348332305,0.202779886936647,5.51841457369318,3.4207168535786e-08,4.97718028466769e-07,"ADAM8","ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215]"
"ENSMLUG00000005330",658.938117307786,-1.06646692626527,0.289004640251774,-3.69013772697969,0.00022413267111183,0.00113339446011853,"",""
"ENSMLUG00000005336",222.585297732882,-1.3042999245088,0.309383421883296,-4.21580418423584,2.48889657372986e-05,0.000170395651129215,"",""
"ENSMLUG00000005343",16.9431157049312,-7.02334623273562,1.01891370650728,-6.89297453541073,5.46376583626243e-12,1.91547297309599e-10,"",""
"ENSMLUG00000005346",13.9676808340765,-1.93032061201277,0.471023566443158,-4.098140198354,4.16483006595208e-05,0.000265916038197523,"RAB6B","RAB6B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14902]"
"ENSMLUG00000005368",8.68258027264815,-1.40452634267645,0.396973108610844,-3.53808938744342,0.00040303359392357,0.00186985749011362,"SEMA3A","semaphorin 3A [Source:HGNC Symbol;Acc:HGNC:10723]"
"ENSMLUG00000005401",20.2395027719302,-2.62568625113433,0.60178954114608,-4.36313041621467,1.28214457243028e-05,9.53010854421327e-05,"CITED1","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1 [Source:HGNC Symbol;Acc:HGNC:1986]"
"ENSMLUG00000005413",440.562769649456,-1.00315662741068,0.146724935364308,-6.83698803424182,8.08754934655783e-12,2.74176133558307e-10,"PHKA1","phosphorylase kinase regulatory subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8925]"
"ENSMLUG00000005443",11.5395502630862,2.66518551069765,0.723405168768886,3.68422237738963,0.000229401902573434,0.0011562721557258,"KCNK10","potassium two pore domain channel subfamily K member 10 [Source:HGNC Symbol;Acc:HGNC:6273]"
"ENSMLUG00000005453",10.798919702778,-5.39139203225786,1.10706497110688,-4.86998701337952,1.11605583480271e-06,1.10178549781669e-05,"MNX1","motor neuron and pancreas homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4979]"
"ENSMLUG00000005462",53.251066484904,-2.22578310437264,0.497104110533183,-4.47749889250627,7.55226192765547e-06,5.95839117352003e-05,"USP18","ubiquitin specific peptidase 18 [Source:HGNC Symbol;Acc:HGNC:12616]"
"ENSMLUG00000005467",43.4057216889082,-1.24142862973709,0.509963289446286,-2.43434901183775,0.0149186025234969,0.0383490937748815,"MGMT","O-6-methylguanine-DNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:7059]"
"ENSMLUG00000005494",192.014605179796,-1.38340813822899,0.256869812792185,-5.3856392200831,7.21876332932835e-08,9.75921273176506e-07,"HLA-DMA","major histocompatibility complex, class II, DM alpha [Source:HGNC Symbol;Acc:HGNC:4934]"
"ENSMLUG00000005506",411.712616436289,1.36394303140656,0.15626105682791,8.72861773172739,2.57803991942748e-18,3.04733444281352e-16,"GATA2","GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]"
"ENSMLUG00000005507",4.4483695109653,-4.548662510125,1.0390961154109,-4.37751854006909,1.20038152967014e-05,8.97732143997985e-05,"GATA4","GATA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:4173]"
"ENSMLUG00000005520",6.56883723961097,-3.95576447291784,0.833467522335644,-4.74615310964069,2.0732180179248e-06,1.90322838937606e-05,"",""
"ENSMLUG00000005533",925.970664173421,1.41594555131585,0.335090517608235,4.22556138389829,2.38345840877451e-05,0.000164186972490981,"",""
"ENSMLUG00000005547",4303.4975023083,1.63599374439755,0.315459506571271,5.18606575588469,2.14783000517929e-07,2.55919405701872e-06,"LRRC59","leucine rich repeat containing 59 [Source:HGNC Symbol;Acc:HGNC:28817]"
"ENSMLUG00000005569",15.1014401991657,-2.23837526944283,0.507172228455159,-4.41344210873078,1.01739932647337e-05,7.75650844960316e-05,"","Rap guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:16626]"
"ENSMLUG00000005575",345.229166136969,-1.01005132783047,0.211109331205342,-4.7844939968476,1.7141862044162e-06,1.605637106058e-05,"SPATA20","spermatogenesis associated 20 [Source:NCBI gene;Acc:102426343]"
"ENSMLUG00000005584",313.065735530825,-1.10873128509155,0.133773458276534,-8.28812605561564,1.15046616872533e-16,1.02445177437762e-14,"TTC7B","tetratricopeptide repeat domain 7B [Source:NCBI gene;Acc:102431330]"
"ENSMLUG00000005588",9.24344964399523,-4.76145444851956,0.803601367546544,-5.92514478049812,3.12022363668443e-09,5.84527729525861e-08,"PCDH17","protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]"
"ENSMLUG00000005594",11.8577246174938,-3.09649786620484,0.624837790705642,-4.95568275841303,7.20767365534533e-07,7.38289087534107e-06,"MLXIPL","MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]"
"ENSMLUG00000005600",15.2369359893426,-2.74124093948245,0.42688885629383,-6.42143944276597,1.34991714524155e-10,3.42791697889571e-09,"DGLUCY","D-glutamate cyclase [Source:HGNC Symbol;Acc:HGNC:20498]"
"ENSMLUG00000005615",223.299139811762,-1.03765930781954,0.157315979461472,-6.59601975191384,4.223426817477e-11,1.18679498297697e-09,"ST3GAL5","ST3 beta-galactoside alpha-2,3-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10872]"
"ENSMLUG00000005619",8.59061620070198,-1.69526600185673,0.493105269373691,-3.43793933496177,0.000586159002343529,0.00256951945989581,"TTC21A","tetratricopeptide repeat domain 21A [Source:HGNC Symbol;Acc:HGNC:30761]"
"ENSMLUG00000005623",198.176775902125,-1.76308607832991,0.229826534323556,-7.67137738694605,1.70159090234602e-14,1.02379052624485e-12,"SEPTIN6","septin 6 [Source:HGNC Symbol;Acc:HGNC:15848]"
"ENSMLUG00000005631",7.20500638456984,3.0920196848203,0.713374403862502,4.33435748196015,1.46186456912968e-05,0.0001068168766404,"",""
"ENSMLUG00000005643",38.3912409961486,-1.82930135725771,0.284328856362054,-6.43375203158537,1.24491897202382e-10,3.19776590563887e-09,"SNTA1","syntrophin alpha 1 [Source:HGNC Symbol;Acc:HGNC:11167]"
"ENSMLUG00000005644",230.084565143572,-1.57015265148743,0.188267089139545,-8.34002723823716,7.42734240181247e-17,6.84186292834546e-15,"GLRB","glycine receptor beta [Source:HGNC Symbol;Acc:HGNC:4329]"
"ENSMLUG00000005672",7.86917256124391,-1.53312021699596,0.496279908780867,-3.08922483032233,0.00200679509490854,0.00729579806279078,"",""
"ENSMLUG00000005685",69.2787031981537,1.63521284529811,0.36681623171739,4.45785301714225,8.27846325296568e-06,6.47397152633856e-05,"CCN4","cellular communication network factor 4 [Source:HGNC Symbol;Acc:HGNC:12769]"
"ENSMLUG00000005687",82.0253109020846,-1.33270594749972,0.24862068920732,-5.36039841152723,8.3038612865367e-08,1.10582926424996e-06,"SLC28A1","solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001]"
"ENSMLUG00000005688",7.1030492844408,-4.67813289021615,0.952154268674229,-4.91320896636839,8.95976925356223e-07,8.99140780765069e-06,"SYP","synaptophysin [Source:NCBI gene;Acc:102433694]"
"ENSMLUG00000005691",121.80222437361,-1.10504401711124,0.377195553736372,-2.92963160929403,0.00339364068397312,0.0113124179225927,"",""
"ENSMLUG00000005693",18513.7365760522,1.05453998512127,0.240960241314735,4.37640657797925,1.20651868006664e-05,9.01312640360744e-05,"",""
"ENSMLUG00000005702",9.93369792187362,-2.20859555632075,0.510023700909673,-4.33037827924766,1.4885340956559e-05,0.000108696138735671,"MAP3K8","mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]"
"ENSMLUG00000005712",1361.22073007601,2.13329172418211,0.335644570330781,6.35580585164757,2.07336763900868e-10,5.00795145646273e-09,"CNN1","calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]"
"ENSMLUG00000005717",7.33429771048681,-2.80916655692402,0.733171732684348,-3.83152600092597,0.000127350912721146,0.000694296384169935,"CXCR4","C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]"
"ENSMLUG00000005740",15.0820350336218,1.74246453533154,0.721425065648829,2.41530911289369,0.0157218608496968,0.0400222785152279,"",""
"ENSMLUG00000005752",5.69965266237355,-2.05229020764315,0.520521917861516,-3.94275464148496,8.05510519510318e-05,0.000467408986727686,"SYT1","synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]"
"ENSMLUG00000005758",19.6884897599762,-1.03177380381531,0.326084678329186,-3.16412843774806,0.00155548135137187,0.00589406082560968,"","butyrophilin-like protein 9 [Source:NCBI gene;Acc:102432087]"
"ENSMLUG00000005766",104.778039475585,-1.98091082913317,0.311436752050691,-6.36055576642654,2.0102505399052e-10,4.88198481118433e-09,"IFIT5","interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328]"
"ENSMLUG00000005791",138.393444318026,-1.93540792410905,0.344832348553646,-5.61260546531342,1.99302661780172e-08,3.08826641925495e-07,"CELF2","CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]"
"ENSMLUG00000005796",40.461669949366,-1.22064176053094,0.291915338997365,-4.18149236255776,2.89601980670735e-05,0.000194578151701157,"RARRES2","retinoic acid receptor responder 2 [Source:HGNC Symbol;Acc:HGNC:9868]"
"ENSMLUG00000005869",14.4410393690111,-1.15321685246536,0.345148653139994,-3.34121788387106,0.000834117370320309,0.00346973083630282,"FAM83G","family with sequence similarity 83 member G [Source:HGNC Symbol;Acc:HGNC:32554]"
"ENSMLUG00000005885",18.9526969500209,-1.69212922475764,0.370115252805285,-4.57189810993242,4.83325958812704e-06,4.02480351113546e-05,"DPEP3","dipeptidase 3 [Source:HGNC Symbol;Acc:HGNC:23029]"
"ENSMLUG00000005927",140.891187516315,1.58374290512187,0.239424437050622,6.61479222685616,3.72073961244652e-11,1.05515751599678e-09,"CYP27B1","cytochrome P450 family 27 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2606]"
"ENSMLUG00000005930",90.7674568206316,-1.45038952778524,0.338629813654781,-4.28311232295645,1.84297074528655e-05,0.000130939150238258,"KIAA1671","KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]"
"ENSMLUG00000005935",586.35491212382,1.24849032542838,0.272197475619618,4.5867079501247,4.50289877971312e-06,3.79465104104909e-05,"METTL1","methyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:7030]"
"ENSMLUG00000005941",25.8471007087996,-1.30097006471737,0.333951082219446,-3.89569051871638,9.79193561760047e-05,0.000554198661204617,"",""
"ENSMLUG00000005972",34.8465431304068,-1.41333255416239,0.261210733143458,-5.41069862311584,6.2779348584571e-08,8.64478102107334e-07,"BTG2","BTG anti-proliferation factor 2 [Source:HGNC Symbol;Acc:HGNC:1131]"
"ENSMLUG00000005979",155.027486571081,1.36475257103495,0.319603339046985,4.27014490869985,1.9534600473333e-05,0.000137690584972195,"",""
"ENSMLUG00000005993",5.47152241798754,-2.19386012717105,0.561961401463602,-3.90393383150024,9.4641666016891e-05,0.000537935316389383,"GBX1","gastrulation brain homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4185]"
"ENSMLUG00000005998",80.1838720248132,-1.9172445081249,0.17987685263486,-10.6586505158437,1.58886087785791e-26,9.22713684589046e-24,"MANBA","mannosidase beta [Source:HGNC Symbol;Acc:HGNC:6831]"
"ENSMLUG00000006011",328.325944257307,1.07499732135391,0.137544368328472,7.81564039602619,5.46842874155723e-15,3.70770572086193e-13,"MRPL50","mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]"
"ENSMLUG00000006028",83.816483956568,-1.44617554718373,0.307974610510553,-4.69576224087528,2.65614354857511e-06,2.37470611635326e-05,"KATNAL1","katanin catalytic subunit A1 like 1 [Source:HGNC Symbol;Acc:HGNC:28361]"
"ENSMLUG00000006040",1294.69384637955,-1.07895421267441,0.189032019022825,-5.707785475984,1.14455549095204e-08,1.86436923081053e-07,"ACSS2","acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814]"
"ENSMLUG00000006043",8.81402690493789,-3.91902375900564,0.683074282641307,-5.73733173477354,9.61797558368246e-09,1.60183665674871e-07,"USP44","ubiquitin specific peptidase 44 [Source:NCBI gene;Acc:102425925]"
"ENSMLUG00000006051",47.9632001091464,-4.22923543257172,0.464392866871439,-9.10702065917503,8.46752727606009e-20,1.37927758324798e-17,"KIF1A","kinesin family member 1A [Source:HGNC Symbol;Acc:HGNC:888]"
"ENSMLUG00000006056",759.318969728128,-1.14917064701195,0.194562479650528,-5.90643503863684,3.4959005508065e-09,6.44955022888432e-08,"DENND2A","DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212]"
"ENSMLUG00000006065",5171.21751809302,1.05693982916247,0.241110615373832,4.38363042425044,1.16717717179106e-05,8.76167058222449e-05,"","thymosin beta-4-like [Source:NCBI gene;Acc:102437671]"
"ENSMLUG00000006066",648.789098709303,1.12626042319364,0.323811679236994,3.47813403718939,0.00050491737568779,0.00226847675313212,"ASS1","argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]"
"ENSMLUG00000006076",1011.02782133252,1.39807780505996,0.389865828446034,3.58604859172336,0.000335726427862271,0.0016015349631987,"MRPS12","mitochondrial ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10380]"
"ENSMLUG00000006093",14.3801997795502,1.08719374430229,0.345299395000539,3.14855386381605,0.00164080481474489,0.00616837318056503,"SERPINF2","serpin family F member 2 [Source:NCBI gene;Acc:102437009]"
"ENSMLUG00000006115",40.6504231471259,-2.94212363750549,0.505769911820687,-5.81711875052895,5.98706106627667e-09,1.04808878980678e-07,"",""
"ENSMLUG00000006118",9.35551965195034,-1.35153390213495,0.401334273190817,-3.36760150432593,0.000758251081680643,0.00320302330740302,"NKX3-1","NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]"
"ENSMLUG00000006124",11.3612013006439,-2.17183687405442,0.539005478733652,-4.029340998828,5.59334329260071e-05,0.000343022435074691,"RNF43","ring finger protein 43 [Source:HGNC Symbol;Acc:HGNC:18505]"
"ENSMLUG00000006133",55.5341931553235,1.19610765220285,0.463186807876932,2.58234395250881,0.00981317294854558,0.0272844610894512,"KRT10","keratin 10 [Source:HGNC Symbol;Acc:HGNC:6413]"
"ENSMLUG00000006141",4753.38911443731,1.70958495715666,0.251710833011441,6.7918608694881,1.10696280088614e-11,3.54179078329155e-10,"CCDC80","coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]"
"ENSMLUG00000006146",17.7391036337855,-1.34619069208975,0.433925730245814,-3.10235277204499,0.00191989020254181,0.0070373143346188,"CD79A","CD79a molecule [Source:HGNC Symbol;Acc:HGNC:1698]"
"ENSMLUG00000006148",248.105880673615,-1.13281374491645,0.195204872687715,-5.80320424034035,6.50594624680591e-09,1.12419047889504e-07,"",""
"ENSMLUG00000006150",263.011372247086,1.28454010159553,0.278849119226295,4.60657758274317,4.09350375981622e-06,3.49820407676681e-05,"E2F5","E2F transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3119]"
"ENSMLUG00000006155",2002.77628834669,1.04842578575219,0.279928435109791,3.74533507230513,0.000180153167419155,0.000938862995402908,"RBIS","ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:32235]"
"ENSMLUG00000006182",23.8919012704515,-1.68716733054736,0.43830518656529,-3.84929811980684,0.000118456766495836,0.000651927082853269,"",""
"ENSMLUG00000006192",32.4946619832307,1.2005622264097,0.485647687409027,2.4720847180696,0.0134327679427577,0.0352497998843642,"FMO2","flavin containing dimethylaniline monoxygenase 2 [Source:NCBI gene;Acc:102425579]"
"ENSMLUG00000006209",53.6716689553561,-1.01061390505859,0.348689765522121,-2.89831823295795,0.003751697040231,0.0122972803353044,"PPM1E","protein phosphatase, Mg2+/Mn2+ dependent 1E [Source:HGNC Symbol;Acc:HGNC:19322]"
"ENSMLUG00000006215",39.3111261359151,-2.38283549238058,0.352924562927846,-6.75168504173437,1.46137847644805e-11,4.53905151691451e-10,"LRRC17","leucine rich repeat containing 17 [Source:HGNC Symbol;Acc:HGNC:16895]"
"ENSMLUG00000006217",2870.84477067315,1.03940520955543,0.144942133106618,7.17117367653784,7.4357499030597e-13,3.09405954688998e-11,"PPRC1","PPARG related coactivator 1 [Source:NCBI gene;Acc:102434308]"
"ENSMLUG00000006218",78.2204825874064,-3.5537488366599,0.475368198055452,-7.47578161769533,7.67463147357397e-14,4.11686958202922e-12,"ACTC1","actin alpha cardiac muscle 1 [Source:NCBI gene;Acc:102435405]"
"ENSMLUG00000006235",38.6183243394403,-1.28773416919776,0.423199556533112,-3.0428533048262,0.00234346542629815,0.00830944191639618,"ART4","ADP-ribosyltransferase 4 (Dombrock blood group) [Source:HGNC Symbol;Acc:HGNC:726]"
"ENSMLUG00000006236",325.827605761724,1.86495055131252,0.194367482948237,9.59497197280256,8.39399114200778e-22,1.98510301884481e-19,"",""
"ENSMLUG00000006238",53.2725372425606,-3.26431268010993,0.466677948721809,-6.99478663830292,2.65662909945199e-12,9.77537049073837e-11,"MGP","matrix Gla protein [Source:HGNC Symbol;Acc:HGNC:7060]"
"ENSMLUG00000006240",1629.98284767772,1.12097480310739,0.305907694879803,3.66442172547455,0.00024789803622841,0.00123505187239943,"MRPS30","mitochondrial ribosomal protein S30 [Source:HGNC Symbol;Acc:HGNC:8769]"
"ENSMLUG00000006248",84.6696341345914,-1.09187113793106,0.263122502615506,-4.14966841329637,3.32957241978698e-05,0.000219295359029066,"ARHGDIB","Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]"
"ENSMLUG00000006253",12.8296799654452,-1.37590483887425,0.535882611376657,-2.56754895505868,0.0102420326247666,0.0282767320729655,"SYN2","synapsin II [Source:HGNC Symbol;Acc:HGNC:11495]"
"ENSMLUG00000006273",159.878139732379,-1.01865250041269,0.271862106644604,-3.74694551213914,0.000179000949027041,0.000933586753672074,"ZNF25","zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043]"
"ENSMLUG00000006274",12.8711636472486,-1.40460036210261,0.511955949756115,-2.74359612926021,0.00607702524610526,0.0184395334421236,"MAL2","mal, T cell differentiation protein 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:13634]"
"ENSMLUG00000006287",429.773011547162,-1.16118793881991,0.127483007611236,-9.10857031519835,8.34746838575264e-20,1.37650784232714e-17,"NFKB2","nuclear factor kappa B subunit 2 [Source:HGNC Symbol;Acc:HGNC:7795]"
"ENSMLUG00000006289",43.2269487821351,-1.01505555148847,0.227922978632758,-4.45350248394211,8.44807303136662e-06,6.56815549941583e-05,"AXIN2","axin 2 [Source:HGNC Symbol;Acc:HGNC:904]"
"ENSMLUG00000006296",1292.68010551543,1.18530496847525,0.338249960770567,3.50422795548893,0.000457933183376433,0.00208758140967884,"MRPL38","mitochondrial ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:14033]"
"ENSMLUG00000006301",45.9472524683823,-1.30743957879159,0.474006286701791,-2.75827476443184,0.00581073336164337,0.0177606328401534,"PYGO1","pygopus family PHD finger 1 [Source:HGNC Symbol;Acc:HGNC:30256]"
"ENSMLUG00000006308",7.99293510649677,-1.44656707605888,0.435405865404374,-3.32234172986028,0.00089265296172081,0.0036788539369654,"PRTG","protogenin [Source:HGNC Symbol;Acc:HGNC:26373]"
"ENSMLUG00000006317",4372.5273303341,1.56540714666249,0.317550566563242,4.92963109341745,8.2385037685854e-07,8.33649203310569e-06,"COL11A1","collagen type XI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2186]"
"ENSMLUG00000006329",656.659796345173,-1.65624782331141,0.230249272683961,-7.19328145537626,6.32523631124742e-13,2.71659747296887e-11,"CNTLN","centlein [Source:HGNC Symbol;Acc:HGNC:23432]"
"ENSMLUG00000006333",43.6415642081674,-2.1568501945852,0.253564412047661,-8.50612346254565,1.79845447859615e-17,1.87671534926631e-15,"CAND2","cullin associated and neddylation dissociated 2 (putative) [Source:HGNC Symbol;Acc:HGNC:30689]"
"ENSMLUG00000006342",59.0894633979748,1.11757573785041,0.323909913767138,3.45026715870711,0.000560032037449183,0.00247039231314687,"IZUMO1","izumo sperm-egg fusion 1 [Source:HGNC Symbol;Acc:HGNC:28539]"
"ENSMLUG00000006346",15.6426122887676,-4.20467344823336,0.666216312452255,-6.31127363537004,2.76748369792365e-10,6.45118320299585e-09,"MFSD13A","major facilitator superfamily domain containing 13A [Source:HGNC Symbol;Acc:HGNC:26196]"
"ENSMLUG00000006377",4627.11807908857,1.64010313936707,0.658346848677875,2.49124476354799,0.0127296391817637,0.0336759339573813,"","ryanodine receptor 2 [Source:HGNC Symbol;Acc:HGNC:10484]"
"ENSMLUG00000006397",74.0229110338986,1.32986143005442,0.337248598578255,3.94326747586421,8.0378922136649e-05,0.000466791853469226,"",""
"ENSMLUG00000006407",403.2001675121,2.43982146550545,0.404554378875668,6.03088631072581,1.63062876485662e-09,3.25079230032685e-08,"ECE2","endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]"
"ENSMLUG00000006436",9.66303537786714,-1.38295008445808,0.550934165076073,-2.51019118458033,0.0120665812541594,0.0322346651623615,"RORB","RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]"
"ENSMLUG00000006437",8.92569060956032,-2.76006666761529,0.522409512532855,-5.28333922220014,1.26850191944249e-07,1.60448675549179e-06,"FXYD1","FXYD domain containing ion transport regulator 1 [Source:HGNC Symbol;Acc:HGNC:4025]"
"ENSMLUG00000006443",37.7746058836274,-1.62685287970737,0.273242640514802,-5.95387629340099,2.61864771180835e-09,4.97543065243587e-08,"AKAP7","A-kinase anchoring protein 7 [Source:HGNC Symbol;Acc:HGNC:377]"
"ENSMLUG00000006464",6.19524421420875,-1.63879747638157,0.628555749000353,-2.60724284041295,0.0091274602301044,0.0257314238694606,"SNAP91","synaptosome associated protein 91 [Source:HGNC Symbol;Acc:HGNC:14986]"
"ENSMLUG00000006478",6.74926399215514,1.69099202060506,0.560175850119661,3.01868068793726,0.00253877959180243,0.00888872319992269,"",""
"ENSMLUG00000006481",1227.16649152632,1.30882612216244,0.263141152206683,4.97385570894828,6.56341700040089e-07,6.8276916568812e-06,"NIFK","nucleolar protein interacting with the FHA domain of MKI67 [Source:HGNC Symbol;Acc:HGNC:17838]"
